RecommendationId,bus_name,bus_review_count
6075,Tortilla Flat Arizona,33
12352,Goldfield Ghost Town & Mine Tours,53
14418,Rustler's Rooste,176
17315,Hampton Inn Midtown,12
10260,Hole-in-the-Rock,27
13481,Bolin Memorial Park,3
13177,Federal Pizza,123
8266,Churn,105
22445,zpizza,108
16062,Pita Jungle,145
4685,Youfit,21
12943,Tom's Thumb Fresh Market,41
15763,Celebrity Theatre,40
21518,Buffalo Exchange,49
3886,Macayo's Mexican Kitchen,81
6649,Enterprise Rent-A-Car,4
8516,Hilton Garden Inn,10
13976,Federal Pizza,123
14665,Federal Pizza,123
21838,CVS Pharmacy,7
16216,Coup Des Tartes,177
7118,America's Taco Shop,271
4090,Safeway,42
15915,Federal Pizza,123
16982,Federal Pizza,123
17445,Federal Pizza,123
17722,Federal Pizza,123
6874,Sweet Cakes Café,58
13531,Wisemagic Tattoo,18
17898,Federal Pizza,123
18412,Federal Pizza,123
18572,Federal Pizza,123
2293,Papago Brewing,236
5974,Grilled Ave Teriyaki House,17
19418,Vine Tavern & Eatery,44
18968,Federal Pizza,123
4164,Bell Drapery and Cleaners,17
19129,Federal Pizza,123
20221,Let It Roll Bowl & Entertainment,15
19218,Federal Pizza,123
12297,Garage Wine and Tap,104
19335,Federal Pizza,123
11778,Vincent's On Camelback,69
684,Sochu House,51
4297,The Parlor,489
2998,Carlsbad Tavern,262
19689,Scott's Generations Restaurant & Delicatessen,115
14013,Wild Thaiger,180
9811,Baby Kay's Cajun Kitchen,121
5517,Palette,9
15069,Thai Rama Restaurant,85
19389,Federal Pizza,123
19871,Federal Pizza,123
19970,Federal Pizza,123
20159,Federal Pizza,123
19929,Corbin's Bar and Grill,108
7011,Green New American Vegetarian,111
20191,Federal Pizza,123
19586,Hillstone,210
4789,Fry's Marketplace,58
21155,HALO Animal Rescue,14
17844,Symphony Hall,20
20459,Jamba Juice,14
8983,Total Wine & More,46
3650,Farm At South Mountain,136
13245,Clean Freak,12
2511,Chipotle,11
12091,Japanese Friendship Garden - Ro Ho En,28
18213,Sephora,28
20392,Federal Pizza,123
20514,Federal Pizza,123
5978,Tacos Atoyac,182
13964,O.H.S.O. Eatery + nanoBrewery,153
2478,American Vision Windows,14
6374,Sandella's Flatbread Cafe,37
21692,Federal Pizza,123
21757,Federal Pizza,123
5481,The Art of Touch,29
8336,King Gyros,61
19441,Wag N' Wash Healthy Pet Center,87
21761,Federal Pizza,123
21980,Federal Pizza,123
22105,Federal Pizza,123
22617,Federal Pizza,123
22671,Federal Pizza,123
22801,Federal Pizza,123
22816,Federal Pizza,123
14267,Chakra 4 Herb & Tea House,3
19491,The Duce,118
19250,Sushi Station,61
20171,Ocean Blue Caribbean Restaurant and Bar,28
2107,Symphony Hall,20
2210,El Chiltepin Mexican Food,10
7732,Let It Roll Bowl & Entertainment,15
14503,Pita Shack,46
15362,The Duce,118
3158,Gypsy Bar,10
15546,Short Leash Dogs,192
13865,SunUp Brewing Co,153
3784,World Of Beer,66
8013,Red Robin,39
7874,Rokerij,272
3838,Cheuvront,183
1769,Urgent Care Extra,16
14131,International House of Pancakes,17
8635,Lustre Bar,23
12831,Tom's Tavern & 1929 Grill,40
6378,Dukes Sports Bar & Grill,72
10058,Papago Park,60
8514,The Duce,118
10885,The Duce,118
18017,Hao Bao,9
15938,The Duce,118
18047,The Duce,118
20029,The Duce,118
19419,Sail Inn,29
22502,Tokyo House,50
10739,La Famiglia,42
4742,Gangplank,35
22027,The Duce,118
17159,Chino Bandido,431
2363,Zoo Lights,22
4253,Avella Specialty Pharmacy,3
2504,Westgate City Center,54
11388,Gordon Biersch Brewery Restaurant,51
1522,Staples,3
5434,The Home Depot,4
17738,Verizon Wireless,3
16401,Arizona Department of Motor Vehicles,10
22036,The Duce,118
21770,Copper Star Coffee,201
6895,Barrio Café,398
5397,Los Dos Molinos,37
15215,Barrio Café,398
478,Phoenix Sky Harbor International Airport,862
8800,La Grande Orange Grocery,421
2670,Petite Maison,222
2428,Taliesin West,96
7400,The Gelato Spot,156
488,Barrio Café,398
8688,H&M,40
18193,Panda Express,4
3873,Delux,502
12787,Sprint,7
7721,Barrio Café,398
8663,World Of Beer,66
22883,Matt's Big Breakfast,689
17331,Aikido Kokikai Southwest,3
20424,Taco Nazo,22
20792,Tacos De Juarez,52
3316,Barrio Café,398
1524,The Greek Pita,42
1700,Anzios Italian Restaurant,46
10356,Barrio Café,398
6099,Barrio Cafe,43
13366,Chelsea's Kitchen,453
1692,Barrio Café,398
9663,Citizen Public House,347
1663,Apple Store,66
5644,The Brush Bar,18
3165,Salt Lounge,26
5596,Dick's Hideaway,230
21961,Primebar,87
846,Barrio Café,398
2369,Barrio Café,398
5355,Barrio Café,398
6176,Barrio Café,398
9163,Barrio Café,398
15595,Barrio Café,398
16388,Barrio Café,398
2827,Il Bosco Pizza,49
18066,Barrio Café,398
20220,Barrio Café,398
20738,Fifth Ave Alterations,21
21713,Barrio Café,398
14693,Yasu Sushi Bistro,192
21738,Barrio Café,398
19287,First Watch,22
18492,CVS/pharmacy,11
16707,Centurion,126
9618,Urban Cookies,124
2344,Lo-Lo's Chicken & Waffles,357
2288,Wild Thaiger,180
4030,Thai Lahna Restaurant,101
725,Centurion,126
8869,Centurion,126
9093,Centurion,126
22365,El Bravo,66
12237,Centurion,126
12511,Centurion,126
11929,Maxim Restaurant,94
16481,Centurion,126
22117,Centurion,126
22415,Centurion,126
6199,Angels Trumpet Ale House,100
2551,Brass Armadillo,28
8686,Dollar Tree Store 3639,4
15238,Water And Ice,3
731,Angels Trumpet Ale House,100
180,SanTan Brewing Company,283
13901,Sleepy Dog Brewing,76
17720,Angels Trumpet Ale House,100
18816,Lux,461
4598,Hana Japanese Eatery,199
4568,Carly's Bistro,203
20680,True Food Kitchen,221
10200,Morning Glory Cafe,116
9247,Pomegranate Cafe,141
7590,India Grill,37
15609,Angels Trumpet Ale House,100
8674,Sochu House,51
18641,Dottie's True Blue Cafe,36
3368,SunUp Brewing Co,153
5995,Hula's Modern Tiki,444
1930,Citizen Public House,347
458,The Handlebar Tempe,41
5155,Hoosier Cafe,45
1582,Angels Trumpet Ale House,100
10146,Carly's Bistro,203
14895,Angels Trumpet Ale House,100
15266,O.H.S.O. Eatery + nanoBrewery,153
21881,Hanny's,318
5637,Angels Trumpet Ale House,100
1256,Chipotle Mexican Grill,20
1557,Angels Trumpet Ale House,100
13547,AMC Esplanade 14,167
3295,Claim Jumper,83
5236,Gallagher's,47
1670,Angels Trumpet Ale House,100
2935,Angels Trumpet Ale House,100
3534,Angels Trumpet Ale House,100
5188,Angels Trumpet Ale House,100
9052,Province Restaurant,87
5493,Angels Trumpet Ale House,100
8394,Petite Maison,222
5916,Angels Trumpet Ale House,100
7120,Angels Trumpet Ale House,100
15013,St Francis Restaurant,461
8999,Angels Trumpet Ale House,100
9547,Angels Trumpet Ale House,100
10843,Angels Trumpet Ale House,100
16173,Angels Trumpet Ale House,100
21032,Pork on a Fork,125
18948,Angels Trumpet Ale House,100
21900,Angels Trumpet Ale House,100
4349,8th Day Coffee & Culture,6
22534,Angels Trumpet Ale House,100
20569,5th Avenue Cafe,58
20013,Hillstone,210
5153,Del Frisco's Grille,58
20426,Butters Pancakes & Café,89
18027,Chick-fil-A,44
295,The Good Egg - Phoenix,4
1463,Hot Shots Car Wash,17
16206,5th Avenue Cafe,58
614,Hi-Health,3
7903,Islands Restaurant,28
14526,"Coffee, Tea & Me",8
1184,5th Avenue Cafe,58
20427,5th Avenue Cafe,58
19874,St Francis Restaurant,461
4916,Thirteen North,51
8409,Scramble,248
18275,St Francis Restaurant,461
13766,The Arrogant Butcher,321
8140,Hanny's,318
20686,St Francis Restaurant,461
6097,Los Reyes de la Torta,268
19362,Bistro 24,21
11965,Genghis Grill,109
391,Olive & Ivy,358
18618,Timo Wine Bar,83
3234,True Food Kitchen,434
9911,Little Saigon,99
2431,AZ 88,299
9515,Geisha A Go Go,233
9971,Mojo Yogurt,115
10007,Verizon Wireless,4
17054,St Francis Restaurant,461
21033,Comedor Guadalajara,87
11810,FEZ,652
1954,The Goldsmith,3
7778,Pei Wei Asian Diner,31
17252,St Francis Restaurant,461
3674,Athens Gyros,28
1296,St. Vincent De Paul Thrift Stores,4
11331,Best Buy,18
14653,The Greek Pita,42
6642,16th Hole at FBR Open,16
1283,Coronado 1.75 Cleaners,3
8303,Timo Wine Bar,83
15754,Sierra Bonita Grill,139
17695,Maxim Restaurant,94
7081,Safeway,7
7739,Loi Phat Oriental Food Grocery Store,4
8200,The Lounge,24
8416,LA Fitness,11
11203,Burger Studio,36
22672,St Francis Restaurant,461
6661,CherryBlossom Noodle Cafe,309
13561,True Food Kitchen,434
16695,The White Chocolate Grill,269
17377,T Cook's Restaurant & Lounge,136
17132,Talavera,39
20512,St Francis Restaurant,461
6911,Searsucker,68
20151,Central Bistro,52
3111,Grassroots Kitchen & Tap,75
19804,unPhogettable,202
21807,Tea Lite Cafe,120
20349,St Francis Restaurant,461
8888,FEZ,652
22470,District American Kitchen and Wine Bar,171
20083,Clarendon Hotel,197
20104,St Francis Restaurant,461
5901,Polo by Ralph Lauren,3
1069,Royal At the Biltmore,24
5066,Malee's Thai Bistro,243
12730,Trattoria Del Piero,9
13153,Hub Clothing,23
16611,Cave & Ives,42
11617,Barneys New York,20
17135,St Francis Restaurant,461
2324,Canteen Modern Tequila Bar,181
22576,Green New American Vegetarian,111
20761,St Francis Restaurant,461
1514,The Original Garcia's,58
18404,Firebirds Wood Fired Grill,62
822,Fleming's Prime Steakhouse & Wine Bar,54
19379,Chick-fil-A,44
6619,Glendale Flowers,3
16016,Blu Burger Grille,66
10619,Papa Ed's Ice Cream,9
14227,Exit 7 Bar & Grill,3
10402,St Francis Restaurant,461
11412,Studio Movie Grill,171
1131,Ulta Salon Cosmetics & Fragrance,11
8383,St Francis Restaurant,461
9205,Roka Akor,315
1260,St Francis Restaurant,461
2978,St Francis Restaurant,461
3583,St Francis Restaurant,461
3651,St Francis Restaurant,461
6579,North Fattoria Italiana,103
4224,St Francis Restaurant,461
9168,St Francis Restaurant,461
10081,St Francis Restaurant,461
14576,St Francis Restaurant,461
15157,St Francis Restaurant,461
15669,St Francis Restaurant,461
16156,St Francis Restaurant,461
17605,St Francis Restaurant,461
22721,Butter Toast Boutique,23
7940,GROWop,12
19401,St Francis Restaurant,461
16281,Lux,461
1413,Lux,461
76,Postino Central,402
17143,Lux,461
14157,Shiny Nails,3
15978,Lux,461
6010,Gene's Auto Worx,52
5253,The Vig,316
16285,Bertha's Café,135
21754,Hard Goods,6
17090,Barrow Neurological Institute At St Joseph's,4
9491,Lux,461
18698,AMC Esplanade 14,167
11884,Essence Bakery Café,263
8326,Yelp's Cocktail Society at Frasher's!,24
9170,Phoenix Palace,99
2859,Matt's Big Breakfast,689
7142,Golden Donuts & Smoothies,28
9301,Teavana,19
19357,Hobby Lobby,9
7188,Lux,461
1664,The Grind,229
21014,Gallo Blanco Cafe,549
1396,Z'Tejas Southwestern Grill,85
13625,Barber Parlor,9
18519,Lux,461
9805,A Taste of the Caribbean,60
13952,Stingray Sushi,163
3032,Fascinations,12
7763,Cookiez On Mill,74
8357,Lux,461
17986,Orangetheory Fitness Paradise Valley,4
5078,Chipotle Mexican Grill,15
13039,Hollywood Alley,48
19140,Brat Haus,143
557,Sonoran Hills Park,3
5130,QuikTrip,3
10183,Vy's Nails & Spa,3
3265,Scottsdale Public Library,8
8617,Cracker Barrel,30
21343,Mesquite Branch Library,17
18050,Barnes & Noble Booksellers,6
3105,Lux,461
9651,North Fattoria Italiana,103
4150,Lux,461
20511,Pink Spot,84
20219,Two Hippies Beach House Outrageous Tacos and Burritos,148
19069,Teharu Sushi,10
12699,Hob Nobs Cafe & Spirits,93
6727,Lux,461
7839,Lux,461
8721,Lux,461
13312,Lux,461
1849,McGurkee's J P Sandwich Shop,42
13939,The Parlor,489
5630,Phoenix City Grille,134
2788,Michael Dominick's Lincoln Avenue Prime Steakhouse,73
1553,McGurkee's J P Sandwich Shop,42
10397,Thai Basil,76
204,Maggiano's Little Italy,123
17793,Switch Restaurant & Wine Bar,343
5658,Postino Central,402
3331,Mellow Mushroom,156
5474,zpizza,108
4985,Discount Tire,8
12096,Thirteen North,51
8295,Pita Jungle,131
11023,Coronado Cafe,128
3831,Mi Patio Mexican Restaurant,189
18933,Crescent Ballroom,145
15273,FEZ,652
2684,Cibo,594
22211,Maizie's Cafe & Bistro,258
3813,Bliss ReBAR,202
3899,O.H.S.O. Eatery + nanoBrewery,153
13065,SunUp Brewing Co,153
3573,The Grapevine,89
3667,CVS Pharmacy,7
5089,SideBar,235
21923,Hula's Modern Tiki,444
5415,The Blue Moose,29
17234,Roosevelt Square Apartments,12
10148,Circle K,3
18282,Majerle's Sports Grill,117
20621,The Lost Leaf,227
18603,Duck & Decanter,16
8453,Thai Basil,76
18242,Barrio Cafe,43
18900,Hula's Modern Tiki,444
17138,Over Easy,310
20446,Great Wall Cuisine,121
3302,America's Taco Shop,271
13646,Bosa Donuts,74
3682,Thai Basil,76
12982,Babbo Italian Eatery,76
20278,Biltmore Fashion Park,74
9418,Sushi Station,61
11408,Zinburger,305
15027,JCPenney,4
4550,Deer Valley Airport Restaurant,27
2610,Desert Ridge Marketplace,47
3054,Arizona Renaissance Festival,24
20683,Big Lots,7
2247,Pho Thanh,184
1909,True Food Kitchen,434
3521,Da Vàng,170
20173,America's Best Contacts and Eyeglasses,3
22012,Chili's Grill & Bar Catering,22
4678,Valle Luna,85
6902,Phoenix Zoo,161
13957,McCormick-Stillman Railroad Park,82
14205,Safeway,7
7419,Walmart,25
21252,McDonald's,3
16198,McDonald's,5
20124,Walgreens,4
398,Skypark,7
1891,Carlos O'brien's Mexican Restaurant,17
2019,PetSmart,7
2102,Massage Envy Spa Paradise Valley,9
5929,Popeyes Louisiana Kitchen,11
7509,Jiffy Lube,3
3549,Cold Stone Creamery,3
3975,Dairy Queen,4
4605,Elle Nails,4
6513,Streets of New York,7
21594,Phoenix First Assembly Of God,7
8653,US Post Office,3
8770,Culver's,11
12502,Clipology Salon,3
12672,Tuesday Morning,3
16058,Walgreens,4
16185,AMC Arizona Center 24,68
16439,99 Cents Only,9
16646,Fry's Food & Drug Stores & Fry's Marketplace,5
16673,Fresh & Easy Neighborhood Market,30
22779,Bell Chevron,3
19708,Thai Basil,76
14143,Anzios Italian Restaurant,46
8844,K Sushi Bar and Grill,9
12834,Thai Basil,76
9165,Kokoro Sushi & Noodle Bar,25
5809,Starbucks Coffee,8
2590,Holiday Inn Express Hotel & Suites Phoenix Downtown-Ballpark,8
20895,Fairfield Inn & Suites Marriott,3
5461,Thai Basil,76
15903,Thai Basil,16
21154,Ladybug House of Sandwiches,17
2377,Delhi Palace Cuisine of India,68
11346,Arizona Opera,6
3318,Applebee's,14
19817,Baer's Den,26
2545,Applebee's,14
20657,Biscuits,60
2676,Applebee's,14
3480,Applebee's,14
3744,Applebee's,14
14892,Symphony Apartments,3
4165,Applebee's,14
8548,Applebee's,14
11632,Applebee's,14
11200,TQLA,34
13767,Serrano's Mexican Food Restaurants,24
17916,Applebee's,14
19737,Applebee's,14
19950,Applebee's,14
17236,Smashburger,7
21366,Applebee's,14
15475,Walmart,12
13614,SanTan Brewing Company,283
773,Jack In the Box,3
11805,The Hungry Monk,100
7873,Si Señor Restaurant,97
21991,Nando's Mexican Cafe,12
10078,Biscuits Cafe,9
9140,Whole Foods Market,94
5981,Boston Market,7
18271,Chinese Gourmet Buffet,12
19082,King Buffet,11
18748,Guedo's Cantina Grille,57
16737,Applebee's Neighborhood Grill & Bar,13
17498,Brooksie's Propane,4
11685,Walmart,12
5886,7 Day Spa & Nails,51
15604,Walmart,12
17142,Eye Opener Family Restaurant,30
5602,Walmart,12
18410,Tempe Tavern,29
8962,Walmart,12
10881,Walmart,12
14801,Walmart,12
20068,Walmart,12
20929,Walmart,12
22893,Walmart,12
18924,Gypsy Bar,10
8033,Postino East,121
13407,The Yard,19
1624,Best Friends Animal Hospital,4
14163,Best Buy,12
9807,Seamus McCaffrey's,127
11940,Majerle's Sports Grill,117
381,Tilted Kilt Pub & Eatery,75
20903,Hotel San Carlos,43
3249,Seamus McCaffrey's,127
17880,The Mission,441
9067,China Chili,145
5079,Happy Harry's Carwash,3
1959,Streets of New York,10
7364,Seamus McCaffrey's,127
9910,Giant Coffee,135
6891,Wedge & Bottle,21
8483,Lalibela Ethiopian Cafe,179
22054,Oregano's Pizza Bistro,59
19163,The Brush Bar,18
7769,Bosa Donuts,75
6684,Arriba Mexican Grill,81
15245,Wedge & Bottle,21
20208,Sahara Middle Eastern Restaurant,90
14570,Honey Moon Sweets,49
16019,Roma Garden Ristorante,71
17948,Abuelos,70
8201,Legacy Pest Control,4
15166,Roma Garden Ristorante,71
8328,Hassayampa River Preserve,3
2503,Wally's Pub and Grill,39
8395,Butters Pancakes & Café,89
6737,Va Bene,79
15507,Roma Garden Ristorante,71
18907,Switch Restaurant & Wine Bar,343
11162,Yume Sushi Grill,71
19455,Dog Gone It,3
21995,Roma Garden Ristorante,71
22014,Roma Garden Ristorante,71
6740,Arai Pastry,33
20870,Pink Spot,84
5419,Short Leash Dogs,192
9378,Green New American Vegetarian,111
20698,The Hero Factory,53
8173,Pink Spot,84
19515,Virginia G. Piper Sports & Fitness Center for Persons with Disab,3
5435,Pink Spot,84
9268,Pink Spot,84
12183,Superior Court Of AZ In Maricopa County,3
17456,Yogis Grill,15
5260,Bookmans Entertainment Exchange,81
9690,LA Fitness,8
12965,Love's,3
21708,Arrowhead Towne Center,36
6261,Superior Court Of AZ In Maricopa County,3
13943,FEZ,652
6475,Freddy's Frozen Custard and Steakburgers,7
7267,Petco,4
14058,Lenny's Burger Shop,94
4433,Dreaming Summit Animal Hospital,8
8149,Lenny's Burger Shop,94
15029,Grovers Basin Dog Park,15
12435,Horizon Dog Park,14
8884,Bar Maximus,4
14,Blue Adobe Grille,143
1644,Blue Adobe Grille,143
4978,Coach House,114
15787,Los Dos Molinos,143
7210,Cornish Pasty Company,333
1519,Sun Devil Liquors,44
3371,Wag N' Wash Healthy Pet Center,12
15684,Hollywood Alley,48
14966,Blue Adobe Grille,143
15700,Blue Adobe Grille,143
21638,Blue Adobe Grille,143
4248,Phoenix Sky Harbor International Airport,862
19376,India Oven,148
11818,Sushi Ave,43
9251,Elite Event - A Kick-Off To Arizona Cocktail Week,36
3597,CherryBlossom Noodle Cafe,309
4940,Wildflower Bread Company,45
9832,American Airlines,5
10656,British Airways,4
3179,Phoenix Sky Harbor International Airport,862
21651,Mijana,56
20919,Sprouts Farmers Market,19
1529,Phoenix Sky Harbor International Airport,862
13428,Street Eats Festival,46
21658,Orange Table,304
15517,Saigon Pho,127
8386,Gilbert Farmers Market,26
14537,Tempe Arts Festival,14
1775,Phoenix Sky Harbor International Airport,862
6248,Teakwoods Tavern & Grill,69
2085,Phoenix Sky Harbor International Airport,862
18454,Eastwind Sushi And Grill,6
14198,Sweeties Candy of Arizona,38
2513,Phoenix Sky Harbor International Airport,862
2711,Phoenix Sky Harbor International Airport,862
12247,Saddle Ranch Chop House,147
2798,Phoenix Sky Harbor International Airport,862
2898,Phoenix Sky Harbor International Airport,862
4898,Phoenix Sky Harbor International Airport,862
6211,Short Leash Dogs,192
19732,Food Truck Friday,13
15510,Street Eats Festival,46
15175,Mamma Toledo's,9
22251,Praying Monk,47
118,Yard House,200
2173,Tilted Kilt Pub & Eatery,75
6269,Jimmy John's,13
3920,NYPD Pizza,14
15599,Zoyo,20
8021,District American Kitchen and Wine Bar,171
8260,Torched Goodness,47
11430,Jamburritos Cajun Grille - Express,40
5291,Phoenix Sky Harbor International Airport,862
6582,Phoenix Sky Harbor International Airport,862
6599,Phoenix Sky Harbor International Airport,862
3483,Barrio Cafe,43
6985,Phoenix Sky Harbor International Airport,862
5096,Enterprise Rent-A-Car,3
11240,Denny's Restaurant,4
18950,Hospitality Suite Resort,25
7608,Phoenix Sky Harbor International Airport,862
8180,Phoenix Sky Harbor International Airport,862
9164,Phoenix Sky Harbor International Airport,862
10182,Phoenix Sky Harbor International Airport,862
19346,Hampton Inn Midtown,12
10713,Phoenix Sky Harbor International Airport,862
916,Scottsdale Marriott At McDowell Mountains,21
12885,Phoenix Sky Harbor International Airport,862
14580,Phoenix Sky Harbor International Airport,862
15099,Dickey's Barbecue Pit,17
14185,Carolina's Mexican Food,259
10524,Matta's Grill and Cantina,30
17068,Crackers & Co Cafe,110
4322,Mango's Mexican Cafe,59
16099,Phoenix Sky Harbor International Airport,862
7294,Del Frisco's Grille,58
343,Roaring Fork,293
19542,"The Ritz-Carlton, Phoenix",49
22351,Firesky Resort & Spa,145
16300,Phoenix Sky Harbor International Airport,862
16310,Phoenix Sky Harbor International Airport,862
