RecommendationId,calc_user_avg_stars,calc_user_rev_count
1664,,
21014,,
1396,,
13625,,
18519,,
9805,,
13952,,
3032,,
7763,,
8357,,
17986,,
5078,,
13039,,
19140,,
557,,
5130,,
10183,,
3265,,
8617,,
21343,,
18050,,
3105,,
9651,,
4150,,
20511,,
20219,,
19069,,
12699,,
6727,,
7839,,
8721,,
13312,,
1849,,
13939,,
5630,,
2788,,
1553,4.0,1.0
10397,,
204,,
17793,,
5658,,
3331,,
5474,,
4985,,
12096,,
8295,,
11023,,
3831,,
18933,,
15273,,
2684,,
22211,,
3813,,
3899,,
13065,,
3573,,
3667,,
5089,,
21923,,
5415,,
17234,,
10148,,
18282,,
20621,,
18603,,
8453,,
18242,,
18900,,
17138,,
20446,,
3302,,
13646,,
3682,,
12982,,
20278,,
9418,,
11408,,
15027,,
4550,,
2610,,
3054,,
20683,,
2247,,
1909,,
3521,,
20173,,
22012,,
4678,,
6902,,
13957,,
14205,,
7419,,
21252,,
16198,,
20124,,
398,,
1891,,
2019,,
2102,,
5929,,
7509,,
3549,,
3975,,
4605,,
6513,,
21594,,
8653,,
8770,,
12502,,
12672,,
16058,,
16185,,
16439,,
16646,,
16673,,
22779,,
19708,,
14143,,
8844,,
12834,,
9165,,
5809,,
2590,,
20895,,
5461,,
15903,,
21154,3.6666666666666665,15.0
2377,3.6666666666666665,15.0
11346,3.6666666666666665,15.0
3318,,
19817,,
2545,,
20657,,
2676,,
3480,,
3744,,
14892,,
4165,,
8548,,
11632,,
11200,,
13767,,
17916,,
19737,,
19950,,
17236,,
21366,,
15475,,
13614,,
773,,
11805,,
7873,,
21991,,
10078,,
9140,,
5981,,
18271,,
19082,,
18748,,
16737,,
17498,,
11685,,
5886,,
15604,,
17142,,
5602,3.7560975609756095,41.0
18410,3.7560975609756095,41.0
8962,,
10881,,
14801,,
20068,,
20929,,
22893,,
18924,,
8033,,
13407,,
1624,,
14163,,
9807,,
11940,,
381,,
20903,,
3249,,
17880,,
9067,,
5079,,
1959,,
7364,,
9910,,
6891,,
8483,,
22054,,
19163,,
7769,,
6684,,
15245,,
20208,,
14570,,
16019,,
17948,,
8201,,
15166,,
8328,,
2503,,
8395,,
6737,,
15507,,
18907,,
11162,,
19455,,
21995,,
22014,,
6740,,
20870,,
5419,,
9378,,
20698,,
8173,,
19515,,
5435,,
9268,,
12183,,
17456,,
5260,,
9690,,
12965,,
21708,,
6261,,
13943,,
6475,,
7267,,
14058,,
4433,,
8149,,
15029,,
12435,,
8884,,
14,,
1644,,
4978,,
15787,,
7210,,
1519,,
3371,,
15684,,
14966,,
15700,,
21638,,
4248,3.9345794392523366,107.0
19376,3.9345794392523366,107.0
11818,3.9345794392523366,107.0
9251,3.9345794392523366,107.0
3597,3.9345794392523366,107.0
4940,3.9345794392523366,107.0
9832,3.9345794392523366,107.0
10656,3.9345794392523366,107.0
3179,,
21651,,
20919,,
1529,,
13428,,
21658,,
15517,,
8386,,
14537,,
1775,,
6248,,
2085,,
18454,,
14198,,
2513,,
2711,,
12247,,
2798,,
2898,,
4898,,
6211,,
19732,,
15510,,
15175,,
22251,,
118,,
2173,,
6269,,
3920,,
15599,,
8021,,
8260,,
11430,,
5291,,
6582,,
6599,,
3483,,
6985,,
5096,,
11240,,
18950,,
7608,,
8180,,
9164,,
10182,,
19346,,
10713,,
916,,
12885,,
14580,,
15099,,
14185,,
10524,,
17068,,
4322,,
16099,,
7294,,
343,,
19542,,
22351,,
16300,,
16310,,
3982,,
9497,,
10548,,
16638,,
930,,
22609,,
17724,,
17781,,
7746,,
10913,,
18159,,
14642,,
18362,,
462,,
18961,,
2189,,
2211,,
15536,,
20177,,
20323,,
20964,,
21004,,
4010,,
3149,,
18755,,
3591,,
16190,,
7124,,
13209,,
21792,,
4828,,
22336,,
22379,,
8944,,
14045,,
14748,,
8029,,
9913,,
9024,,
2452,,
10676,,
9867,,
9320,,
4088,,
10326,,
21695,,
14509,,
2872,,
10862,,
19827,,
17419,,
20501,,
3157,,
5867,,
13837,,
4920,2.8813559322033897,59.0
10321,2.8813559322033897,59.0
3010,,
11738,,
6268,,
8199,,
9919,,
16372,,
9286,,
16963,,
20602,,
7444,,
5898,,
1931,,
5872,,
4665,,
16515,,
1689,,
12966,,
8312,,
5957,,
144,,
1685,,
9403,,
3138,,
9858,,
6862,,
7152,,
8569,,
14711,,
642,,
15218,,
18207,,
17425,,
4992,,
14912,,
20305,,
7127,,
1826,,
19238,,
5330,,
17212,,
4454,,
14516,,
21973,,
9960,,
2149,,
20863,,
983,,
2362,,
15473,,
161,,
15128,,
19175,,
2644,,
3400,,
3426,,
22254,,
3617,,
3745,,
5279,,
6498,,
7943,,
22019,,
22515,,
20994,,
20308,,
20991,,
14592,,
18144,,
3068,,
15853,,
4498,,
5163,,
5736,,
18413,,
9854,,
18717,,
16461,,
22538,,
10882,,
10003,,
22000,,
11290,4.0,5.0
13999,,
14082,,
14444,,
14896,,
7706,,
11164,,
11882,,
19169,,
14934,,
14917,,
15728,,
6497,,
7526,,
5100,,
15453,,
15926,,
16361,,
17109,,
10852,,
19712,,
17216,,
13020,,
17251,,
17699,,
18884,,
17461,,
20647,,
10701,,
20940,,
21003,,
11879,,
4356,,
21823,,
6448,,
1001,,
7644,,
11466,,
11686,,
14600,,
21715,,
22498,,
2249,,
10015,,
15205,,
139,,
3881,,
4343,,
21606,,
1109,,
18585,,
4316,,
7825,,
9901,,
11806,,
12543,,
20858,,
5475,,
2904,,
20614,,
21996,,
19983,,
22009,,
12618,,
4006,,
5,,
18799,,
14293,,
16133,,
4943,,
14066,,
1583,,
6349,,
21685,,
9724,,
1309,,
12406,,
16451,,
17984,,
4491,,
1409,,
257,,
2311,,
12643,,
17130,,
17529,,
14809,,
4047,,
12575,,
19531,,
18387,,
10380,,
16234,,
7030,,
20340,,
6993,,
20624,,
13571,,
12025,,
2219,,
13272,,
18223,,
1136,,
15499,,
19528,,
9097,,
11052,,
11513,,
17214,,
21030,,
7107,,
10952,,
12219,,
22528,,
4712,,
21483,,
3342,,
10059,,
22183,,
20368,,
16004,,
13671,,
9672,,
9993,3.5194805194805197,77.0
412,3.5194805194805197,77.0
20030,3.5194805194805197,77.0
16177,,
5986,,
1229,,
8590,,
16716,,
4948,,
268,,
2606,,
20526,,
17924,,
19143,,
3662,,
3684,,
22772,,
2276,,
1492,,
20504,,
21938,,
13277,,
13347,,
13741,,
46,,
213,,
9848,,
373,,
427,3.0,2.0
464,,
21093,,
7251,,
681,,
19144,,
1148,,
1330,,
8956,,
1719,,
1380,,
1814,,
2134,,
2412,,
22461,,
2841,,
3244,,
3286,,
11105,,
19173,,
13693,,
879,,
4064,,
16182,,
1527,,
14825,,
22584,,
12570,,
609,,
4524,,
2855,,
2176,,
2440,,
2777,,
2833,,
6317,,
15797,,
19349,,
3329,,
9437,,
3471,,
7511,,
18601,,
5105,,
19415,,
3531,,
3577,,
12521,,
4046,,
4783,,
5014,,
1231,,
9947,,
14638,,
4269,,
19790,,
5032,,
6028,,
6889,,
15129,,
6307,,
17564,,
12252,,
6510,,
6519,,
6615,,
6799,,
7025,,
7156,,
7257,,
18570,,
7628,,
8355,,
7054,,
8452,,
12811,,
7504,,
21613,,
6997,,
16997,,
5322,,
13572,,
8491,,
8506,,
16902,,
9504,,
9564,,
3446,,
10151,,
9568,,
9684,,
14927,,
224,,
7902,,
9704,,
9773,3.7241379310344827,29.0
946,3.7241379310344827,29.0
6873,3.7241379310344827,29.0
10772,,
6394,,
19336,,
15093,,
10799,,
11186,,
5675,,
18671,,
11807,,
12128,,
15840,,
12776,,
14314,,
14560,,
14922,,
21236,,
15041,,
15111,,
15314,,
15793,,
15963,,
15992,,
10791,,
16395,,
16669,3.8125,32.0
20423,3.8125,32.0
16677,,
16681,,
9095,,
9772,,
8543,,
2296,,
16430,,
16999,,
17295,,
17431,,
10279,,
17691,,
17831,,
18317,,
18682,3.5625,16.0
1570,3.5625,16.0
18931,,
19655,,
19505,,
5604,,
20807,,
19676,,
20097,,
21061,,
490,,
21599,,
22016,,
19310,,
3843,,
5623,,
22031,,
22436,,
5882,,
12890,,
19494,,
7711,,
1244,,
14095,,
3860,,
15557,,
10801,,
10970,,
13313,,
22773,,
21917,,
4448,,
9219,,
22123,,
200,,
1578,,
1601,,
8188,,
20874,,
1659,,
17551,,
1941,,
2876,,
3067,,
3347,,
3658,,
5778,,
7516,,
7807,,
8819,,
8917,,
9047,,
11932,,
9734,,
10576,,
11646,,
16041,,
11913,,
13841,,
16291,,
16486,,
16696,,
17349,,
17353,,
17474,,
18745,,
19404,,
19500,,
20061,,
5202,,
18435,,
3428,,
1368,,
6042,,
11635,,
18704,,
22939,,
22596,,
21554,,
12920,,
16959,,
10126,,
20605,,
21290,,
94,,
435,,
14333,,
20523,,
13690,,
5638,,
6674,,
10699,,
21889,,
20212,,
6493,,
192,,
16878,,
13378,,
15417,,
8340,,
6157,,
24,,
22691,,
8523,,
2512,,
14489,,
3910,,
10878,,
5606,,
790,,
12631,,
9892,,
21667,,
21825,,
8515,,
1603,,
18636,,
21768,,
17572,,
9774,,
19669,,
12498,,
12524,,
19884,,
10941,,
6418,,
1146,,
5133,,
12217,,
2972,,
1006,,
11083,,
15681,,
6259,,
13370,,
5520,,
4405,4.5,6.0
12610,4.5,6.0
22920,,
16122,,
17190,,
19677,,
294,,
981,4.75,4.0
997,,
14869,,
1211,,
2458,,
17460,,
1389,,
1406,,
1965,,
2061,,
2349,,
2380,,
2484,,
2902,,
9957,,
3090,,
3323,,
3513,,
3578,,
3681,,
4130,,
4156,,
4218,,
11937,,
4648,,
18078,,
12950,,
5097,,
5332,,
14571,,
5363,,
5787,,
20572,,
5562,,
6388,3.6153846153846154,13.0
2936,3.6153846153846154,13.0
6403,,
6566,,
4532,,
6600,,
7168,,
7961,,
8471,,
8975,,
9038,,
9319,,
12601,,
9476,,
9636,,
9644,,
9653,,
1247,,
10475,,
10543,,
11100,,
11123,,
11212,,
11219,,
11287,,
2163,,
14981,,
11419,,
17685,,
11484,,
11497,,
12772,,
11730,,
11180,,
11952,,
12593,,
19507,,
8343,,
13081,,
13137,4.333333333333333,6.0
1458,4.333333333333333,6.0
19304,4.333333333333333,6.0
13648,,
14034,,
14656,,
14957,,
15382,,
15407,,
15498,,
15519,,
4810,,
15826,,
9634,,
16242,,
1291,,
16548,,
8881,,
16658,,
16730,,
16934,,
17199,,
17306,,
17389,,
17596,,
18132,,
8597,,
13899,,
18326,,
18395,,
19780,,
2165,,
16927,,
385,,
18529,,
7553,,
18560,,
19052,,
19284,,
19382,,
19976,,
19994,,
14721,,
13751,,
20148,,
9606,,
9520,,
14929,,
826,,
20193,,
20279,,
20365,,
20496,,
21629,,
21810,,
4986,,
21906,,
22139,,
22148,,
22212,,
22331,,
22420,4.148148148148148,27.0
22789,,
22884,,
19183,,
22549,,
22231,,
1504,,
1846,,
14531,,
3172,,
2988,,
8647,,
7110,,
17202,,
759,,
4501,,
10778,,
13270,3.6153846153846154,13.0
1288,3.6153846153846154,13.0
16343,3.6153846153846154,13.0
6138,3.6153846153846154,13.0
4208,3.6153846153846154,13.0
7355,,
13847,,
19932,,
4591,,
9707,,
4763,,
447,,
8621,,
6588,,
7653,,
10175,,
11482,,
20585,,
657,,
12768,,
20478,,
4050,,
6380,,
7181,,
6038,,
18575,,
6462,,
18400,,
21570,,
15091,,
20862,,
2757,,
14846,,
2559,,
6976,,
15152,,
2136,,
19111,,
5851,,
8659,,
20783,,
9948,,
12312,,
13214,,
17082,,
22868,,
5716,,
9906,,
10089,,
11847,,
12361,,
14416,,
16657,,
14424,,
16685,,
2202,,
4063,,
15528,2.888888888888889,27.0
16210,2.888888888888889,27.0
14699,4.3076923076923075,13.0
9404,4.3076923076923075,13.0
5248,4.3076923076923075,13.0
4699,4.3076923076923075,13.0
5954,4.3076923076923075,13.0
19836,4.3076923076923075,13.0
12651,4.3076923076923075,13.0
16602,4.3076923076923075,13.0
20989,4.3076923076923075,13.0
7760,,
18951,,
21280,,
8113,,
22627,,
2739,,
8246,,
3646,,
17426,,
8968,,
13122,,
14204,,
15836,,
9607,,
22409,,
17294,,
21912,,
917,,
6887,,
8538,,
22550,,
3635,,
3118,,
1733,,
1186,,
2187,,
14746,,
3430,,
20587,,
4533,,
18422,,
2483,3.9444444444444446,54.0
10784,3.9444444444444446,54.0
16171,3.9444444444444446,54.0
8965,3.9444444444444446,54.0
22736,3.9444444444444446,54.0
21538,3.9444444444444446,54.0
7224,3.9444444444444446,54.0
3004,3.9444444444444446,54.0
4497,3.9444444444444446,54.0
8584,3.9444444444444446,54.0
910,,
1471,,
4361,,
4842,,
5147,,
5159,,
5769,,
5937,,
7061,,
9217,,
7512,,
7624,,
7680,,
8632,,
11202,,
11844,,
5187,,
13273,,
13368,,
15018,3.625,8.0
1982,3.625,8.0
15299,,
7457,,
15624,,
16170,3.8,5.0
16312,,
16525,,
17491,,
17992,,
12122,,
17501,,
19040,,
19057,,
20163,,
21580,,
21704,,
19325,,
5671,,
15151,,
12358,,
6838,,
6278,,
22947,,
1449,,
613,,
12944,,
17510,,
14683,,
20143,,
9700,,
15134,,
1225,,
1088,,
14870,,
10258,,
3274,,
5276,,
1066,,
17963,,
4403,,
16322,,
14233,,
22877,,
5514,,
18675,,
12302,,
4186,,
3557,,
19697,,
8356,,
6974,,
8484,,
15052,,
4492,,
21168,,
4705,,
15088,,
17733,,
20147,,
7568,,
4329,,
3132,,
3018,,
3218,,
4677,,
5767,,
10381,,
6108,,
6598,,
6625,,
9206,,
10578,,
11313,,
12277,1.0,1.0
12853,,
8979,,
15150,,
19759,,
16220,,
14472,,
17559,,
17794,,
18146,,
20667,,
5763,,
20833,,
22143,,
6188,,
7573,,
11812,,
14515,,
11558,,
18370,,
12955,,
22561,,
2282,,
4488,4.0,4.0
10168,,
12074,,
11344,,
6460,,
142,,
21544,,
798,,
3257,,
13603,,
18956,,
17476,,
16857,,
2224,,
2331,,
4773,,
5603,,
9849,,
20985,,
6957,,
9314,,
8682,,
16500,,
12425,,
14134,,
2368,,
15209,,
16355,,
7357,,
19558,,
1080,,
8549,,
3385,,
18270,,
16273,,
11282,,
11798,,
4430,,
9659,,
19668,,
22551,,
485,,
19756,,
12019,,
836,,
7748,,
12722,,
83,,
4744,,
21821,,
18822,,
10113,,
20042,,
14519,,
2310,,
13699,,
12824,,
18521,,
12110,,
11089,,
10145,,
4689,,
7630,,
10400,,
19596,,
1414,,
6225,,
10407,,
15474,,
17702,,
14049,,
18322,3.2857142857142856,14.0
884,3.2857142857142856,14.0
15622,,
18539,,
20673,,
4341,,
6934,,
11387,,
260,,
5145,,
8467,,
11988,,
21567,,
11553,,
15349,,
3928,,
34,,
3538,,
14170,,
6562,,
17654,,
283,,
17928,,
13532,,
19148,,
1250,,
5391,,
5110,,
19244,,
13839,,
9336,,
5487,,
3545,,
4854,,
7564,,
12697,,
17056,,
16958,,
5416,,
12040,,
19107,,
1500,,
19222,,
6,,
20758,,
15766,,
162,,
2686,,
3525,,
5016,,
6837,,
6213,,
8288,,
12407,,
14114,,
12516,,
6081,,
8624,,
13564,,
9852,,
16119,,
4139,,
7245,,
10983,,
8158,,
11055,,
22713,,
20945,,
4344,,
13240,,
2119,,
5360,,
7538,,
10045,,
14631,3.5789473684210527,19.0
6691,3.5789473684210527,19.0
15019,,
15369,,
17817,,
21956,,
8939,,
231,,
819,,
17653,,
9566,,
2199,,
4510,,
7556,,
6103,,
4029,3.588235294117647,17.0
1900,3.588235294117647,17.0
4132,,
8182,,
22299,,
6781,,
22001,,
9681,,
12978,,
8339,,
19008,,
11096,,
14222,,
14741,,
16721,,
2903,,
18651,,
18758,,
18994,,
19791,,
7033,,
20615,,
4190,,
19925,,
18875,,
20731,,
21021,,
22855,,
22955,,
20608,,
21846,,
5745,3.0,5.0
17057,3.0,5.0
21227,,
17108,,
18497,,
439,,
22210,,
12984,,
13917,,
6263,,
15450,,
19988,,
16161,,
1397,,
22568,,
2117,,
3207,,
3713,,
4065,,
4994,,
5340,,
5922,,
6399,,
6931,,
8462,,
9245,,
9809,,
10808,,
11292,,
11373,,
12005,,
13326,,
14399,,
14836,,
15203,,
1164,,
17825,3.75,16.0
17863,,
17874,,
17896,,
18337,,
18438,,
1018,,
19882,,
20210,,
20402,,
21239,,
21690,,
22839,,
6735,,
20742,,
9827,,
12536,,
10975,,
1945,,
2314,,
1963,,
5717,,
4565,,
5759,3.4705882352941178,17.0
15883,3.4705882352941178,17.0
1038,,
13086,,
13330,,
21497,,
13606,3.6666666666666665,3.0
13836,,
17124,,
17302,,
18365,,
18923,,
20359,3.6842105263157894,19.0
6861,3.6842105263157894,19.0
19270,3.6842105263157894,19.0
1757,,
13320,,
2550,,
18103,,
1791,,
4703,,
20486,,
11479,,
19648,,
14657,,
14803,,
20553,,
4922,,
22462,,
4260,,
20023,,
10395,,
1862,,
7625,,
2688,,
5998,,
16318,,
16544,,
18453,,
14555,,
18427,,
15466,,
13842,,
151,,
18679,,
1302,,
12937,,
7619,,
1021,,
21817,,
20378,,
20412,,
11955,,
2709,,
4511,,
12668,,
8,,
12821,,
20631,,
22608,,
1563,,
1868,,
10079,,
2222,,
3572,,
3981,,
4947,,
5167,,
6459,,
6967,,
7190,,
8041,,
8411,,
8887,,
3703,,
2356,,
12484,,
10429,,
13322,,
16026,,
18012,,
19721,,
19811,,
17351,,
16457,,
586,,
12754,,
10817,,
16247,,
3599,,
6389,,
6093,,
11454,,
14388,,
22432,,
20353,,
21698,,
21934,,
22084,,
22651,,
2997,,
3871,,
5513,,
882,,
702,,
2153,,
3912,,
7772,,
9983,4.0,2.0
12627,,
21114,,
17576,,
21647,,
15618,,
3011,,
17364,,
7269,,
13682,,
18285,,
18917,,
19696,,
18440,,
21566,,
1866,,
2900,,
17278,,
9213,,
21593,,
18305,,
15060,,
17754,,
7913,,
14760,,
16068,,
810,,
19821,,
6568,,
4580,,
22288,,
10197,,
12657,,
21782,,
16420,,
17305,,
10746,,
22485,,
6309,,
16612,,
20798,,
5198,,
422,,
8374,,
2715,,
3036,,
15267,,
13919,,
18323,,
10013,,
20036,,
8176,,
21011,,
7100,,
12073,,
10469,,
18467,,
21162,,
15943,,
7265,,
22743,,
7037,,
11917,,
10417,,
20794,,
16363,3.462686567164179,67.0
16729,,
18179,,
17912,,
4196,,
429,,
4761,,
14736,,
18653,,
13061,,
9648,,
10592,,
3100,,
1301,,
7733,,
10830,,
19381,,
2392,,
8367,,
19182,,
10027,,
16567,,
4740,,
17915,,
6135,,
5586,,
1729,,
524,,
410,,
1451,,
4751,,
11446,,
12574,,
12922,,
14623,,
16555,,
18442,,
21125,,
22130,,
22192,,
22241,,
11460,,
3543,,
16111,,
15278,,
16264,,
9473,,
8265,,
2148,,
19779,,
384,,
847,,
13292,,
4816,,
12307,,
2914,,
13637,,
6813,,
15022,,
12385,,
3985,,
16406,,
17859,,
473,,
8324,,
7182,,
17136,,
630,,
4238,,
9249,,
14236,,
16018,,
6825,,
17841,,
18866,,
17104,,
19654,,
1161,,
7460,,
1035,,
21616,,
18156,,
12729,,
22558,,
13575,,
14906,,
16056,,
8439,,
16319,,
7989,,
7880,,
4894,,
9003,,
20905,,
10624,,
16135,,
16231,,
18550,,
13509,,
16193,,
20878,,
14933,,
13692,,
19948,,
8762,,
10451,,
1266,,
18588,,
4279,,
3101,,
3958,,
5353,,
12741,,
3268,,
1857,,
15730,,
13893,,
16781,,
5541,,
11816,,
15308,,
216,,
9297,,
10025,,
22567,,
22015,,
741,,
12472,,
2111,,
9961,,
595,,
16176,,
20470,,
3668,,
19611,,
14378,,
17978,,
15720,,
4004,,
15621,,
22667,,
21504,,
6227,,
1178,,
15074,,
10331,,
10330,,
3986,,
19878,,
1090,,
5178,,
3867,,
4251,,
17073,,
22152,,
9096,,
11616,,
11710,,
13520,,
16873,,
15897,,
15967,,
21894,,
21936,,
21967,,
4280,,
17904,,
4059,,
8910,,
16911,,
15686,,
3444,,
16710,,
8279,,
14496,,
19504,,
2864,,
4145,,
11143,,
12808,,
6022,,
16954,,
19899,,
19141,,
15141,,
5705,,
7637,,
21674,,
22292,,
5876,,
20881,,
6482,,
14224,,
10452,,
22396,,
21378,,
6749,,
13657,,
10473,,
15162,,
20772,,
22327,,
13665,,
287,,
11327,,
9709,,
4549,,
12381,,
10864,,
6850,,
22809,,
12412,,
223,,
912,,
22531,,
3334,,
3837,,
4441,,
13150,,
5054,,
13064,,
5563,3.4,5.0
6802,,
1591,,
7396,,
7483,,
7641,,
9870,,
10304,,
1200,,
10314,,
11793,,
13124,,
13593,,
16200,,
17016,,
18718,,
8588,,
19931,,
20957,,
6308,,
6290,,
4840,,
10871,,
19289,,
525,,
21950,,
688,,
842,,
905,,
958,,
9660,,
5849,,
1319,,
1383,,
2888,,
7845,,
8114,,
9110,,
9728,,
11846,,
12856,,
14353,,
16624,,
16904,,
19443,,
19709,,
19962,,
1950,,
18533,,
12973,,
6476,,
3755,,
6792,,
20009,,
21528,,
21999,,
2367,,
2622,,
15532,,
10398,,
17595,,
16859,,
21755,,
17523,,
6416,,
9377,,
13595,,
22391,,
14471,,
18080,,
9765,,
9400,,
7910,,
5414,,
18687,,
15930,,
11128,,
4614,,
16124,,
16348,,
7293,,
14241,,
15005,,
17094,,
22154,,
1324,,
2829,,
19793,,
8689,,
8785,,
10226,,
13791,,
2234,,
7362,,
14670,,
7451,,
1737,,
7623,,
4121,,
19462,,
16271,,
9558,,
3989,,
3967,,
20880,,
6793,,
7247,,
8460,,
8849,,
9780,,
3633,,
14494,2.25,4.0
15529,,
21666,,
6232,,
13308,,
5401,,
314,,
15956,,
14327,,
1588,,
4450,,
5829,,
12882,,
17292,,
21361,4.125,16.0
14903,4.125,16.0
12559,4.125,16.0
5652,4.125,16.0
13684,4.125,16.0
7758,4.125,16.0
1923,4.125,16.0
17114,4.125,16.0
9959,4.125,16.0
14168,4.125,16.0
10263,,
10577,,
8089,,
22372,,
12923,,
15739,,
16239,,
11199,,
1919,,
19066,,
21108,,
10788,,
6751,,
21677,,
4429,,
2370,,
17757,,
289,,
10597,,
14522,,
1353,,
3779,,
21418,,
8788,,
4027,,
13905,,
21412,,
17641,,
9662,,
20018,,
21312,,
10169,,
16308,,
17333,,
19414,,
4422,,
3152,,
14002,,
396,,
7423,,
18072,,
20998,,
4173,,
15395,,
7906,,
253,,
7717,,
12440,,
5008,,
16753,,
9625,,
9667,,
9839,,
7809,,
15301,,
11172,,
9533,,
8245,,
20466,,
20782,,
14876,,
15567,,
21401,,
4534,,
13139,,
7119,,
14630,,
11997,,
15585,,
15097,,
6384,,
19967,,
19890,,
12907,,
2284,,
22273,,
13786,,
19597,,
9134,,
3231,,
6385,,
8500,,
19965,,
6830,,
3082,,
501,,
20597,,
21024,,
692,,
1083,,
2012,,
2225,,
4219,,
2808,,
4956,,
6630,3.75,4.0
8001,,
8031,,
8126,,
8948,,
8980,,
10014,,
10302,,
11330,,
11610,,
11841,,
12043,,
11189,,
13758,,
14384,,
14553,,
14598,,
14677,,
4357,,
14762,,
15147,,
15356,,
8171,,
5348,,
2761,,
16723,,
17893,,
9565,,
22863,,
17028,,
17667,,
16211,,
16993,,
17328,,
17592,,
18526,,
16898,,
9246,,
4152,,
19118,,
5423,,
11902,,
17267,,
19199,,
19392,4.0,1.0
21712,,
21734,,
12506,,
1067,,
8904,,
18965,,
22496,,
4768,,
3955,,
20554,,
21181,,
3842,,
17270,,
22172,,
4661,,
12462,,
3433,,
7639,,
13416,,
11737,,
15902,,
18906,,
19926,,
6002,,
6129,,
22080,,
18284,,
13021,,
17683,,
21461,,
3550,,
7893,,
4973,,
12909,,
4952,,
10018,,
9838,,
14182,,
14847,,
13910,,
416,,
